,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,time,trend,SMA,EMA,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,RSI,ADX,CCI,Aroon Down,Aroon Up,Real Lower Band,Real Middle Band,Real Upper Band,Chaikin A/D,OBV
1228,214.0,217.15,213.45,217.15,193.4589,867603,0.0,1.0,2015-02-18,DOWN,191.0842,193.4089,6.1792,-0.045,6.2243,75.8172,77.844,60.4242,10.4622,151.2237,31.6667,100.0,167.1411,191.0842,215.0272,306064656.7705,192554932.0
1229,211.35,213.55,209.0,212.35,189.1826,975297,0.0,1.0,2015-02-17,DOWN,190.4308,192.7109,6.2249,-0.0106,6.2355,74.4991,68.1879,59.623,10.4094,132.8187,0.0,96.6667,166.8887,190.4308,213.9729,305197053.7705,191687329.0
1230,212.6,214.45,211.2,213.85,190.519,648962,0.0,1.0,2015-02-16,UP,189.7725,192.0791,6.4625,0.2243,6.2382,73.817,81.4199,60.1882,10.4012,150.2112,0.0,98.3333,166.3986,189.7725,213.1464,304736197.4907,192662626.0
1231,215.05,216.3,212.5,212.65,189.4498,1002071,0.0,1.0,2015-02-13,DOWN,189.035,191.3834,6.5445,0.3624,6.1821,62.8717,73.8896,61.3083,10.357,163.5776,1.6667,100.0,165.7967,189.035,212.2733,304326848.5726,192013664.0
1232,210.8,215.3,210.15,214.45,191.0535,1223072,0.0,1.0,2015-02-12,UP,188.2742,190.5812,6.3045,0.213,6.0915,58.5831,66.1416,60.0398,10.2907,170.6076,0.0,100.0,165.5082,188.2742,211.0401,305249811.987,193015735.0
1233,208.6,210.35,207.9,210.25,187.3117,753861,0.0,1.0,2015-02-11,DOWN,187.5942,189.8958,6.3392,0.3009,6.0383,61.4815,48.5841,59.3616,10.2357,155.1103,1.6667,93.3333,165.1248,187.5942,210.0635,304430474.6734,191792663.0
1234,207.5,209.45,203.7,209.1,186.2872,1265674,0.0,1.0,2015-02-10,DOWN,186.9675,189.2618,6.5153,0.5522,5.963,76.899,61.0236,59.0196,10.2432,150.1085,3.3333,95.0,164.7809,186.9675,209.1541,303738156.7965,191038802.0
1235,211.15,211.75,206.85,207.5,184.8617,1241446,0.0,1.0,2015-02-09,DOWN,186.3758,188.6435,6.7572,0.9323,5.825,87.2246,74.8367,60.6858,10.2629,169.8756,5.0,96.6667,164.5201,186.3758,208.2316,302626560.8179,189773128.0
1236,212.4,214.95,210.05,214.25,190.8753,1054981,0.0,1.0,2015-02-06,UP,185.705,187.8806,6.5961,1.0042,5.5919,90.7691,94.8367,61.2683,10.2318,217.1568,6.6667,98.3333,164.4701,185.705,206.9399,303538646.2761,191014574.0
1237,208.3,215.0,207.95,212.7,189.4944,1314888,0.0,1.0,2015-02-05,DOWN,185.0767,187.0494,6.1673,0.8265,5.3408,80.7192,92.0005,60.031,10.1462,224.8724,8.3333,100.0,164.8305,185.0767,205.3229,302785087.4803,189959593.0
1238,207.4,209.8,206.2,209.8,186.9108,1176823,0.0,1.0,2015-02-04,DOWN,184.4475,186.3291,5.9477,0.8135,5.1342,70.1053,85.47,59.7534,10.0592,214.0142,10.0,100.0,164.7895,184.4475,204.1055,302328141.3537,188644705.0
1239,203.05,209.15,202.5,207.1,184.5054,1488242,0.0,1.0,2015-02-03,DOWN,183.8075,185.6148,5.6726,0.7417,4.9308,63.3891,64.6873,58.3799,10.0377,205.496,11.6667,100.0,164.6872,183.8075,202.9278,301151318.3537,187467882.0
1240,199.1,202.25,199.1,202.25,180.1845,1008953,0.0,1.0,2015-02-02,DOWN,183.2542,185.0238,5.6818,0.9364,4.7454,67.5772,60.1586,57.0717,10.0246,167.5968,13.3333,93.3333,164.4748,183.2542,202.0336,300580634.4686,185979640.0
1241,204.75,204.95,193.65,198.3,176.6655,2021518,0.0,1.0,2015-01-30,DOWN,182.7767,184.5466,6.0131,1.5017,4.5113,75.7772,65.3214,59.7115,10.1082,152.5511,15.0,95.0,164.1771,182.7767,201.3762,299571681.4686,184970687.0
1242,202.6,205.65,201.9,204.15,181.8772,940201,0.0,1.0,2015-01-29,UP,182.1925,183.8617,5.7732,1.6373,4.1359,82.8327,77.2516,59.0019,10.1932,204.0601,0.0,96.6667,164.1983,182.1925,200.1867,299929469.4384,186992205.0
1243,203.5,204.8,201.15,204.2,181.9218,1086296,0.0,1.0,2015-01-28,UP,181.6142,183.2266,5.6019,1.8754,3.7266,87.8415,84.7587,59.4328,10.1369,205.0939,0.0,98.3333,164.0555,181.6142,199.1728,299741429.2384,187932406.0
1244,205.0,206.0,200.55,201.95,179.9172,1189345,0.0,1.0,2015-01-27,DOWN,180.9233,182.5393,5.2102,1.9525,3.2577,90.0909,86.4879,60.1527,10.0918,204.8333,0.0,100.0,163.6033,180.9233,198.2433,299012274.3868,186846110.0
1245,201.9,205.9,201.2,205.25,182.8572,1230177,0.0,1.0,2015-01-26,UP,180.1708,181.7779,4.4818,1.7122,2.7696,91.9946,92.278,59.1471,10.0458,221.7028,0.0,100.0,163.1803,180.1708,197.1613,299590582.0757,188035455.0
1246,199.1,205.2,199.1,203.8,181.5654,2279758,0.0,1.0,2015-01-23,DOWN,179.5058,181.0958,3.8024,1.4609,2.3415,91.8702,91.5068,58.2103,9.9875,214.2714,1.6667,100.0,162.8492,179.5058,196.1624,298700663.8248,186805278.0
1247,195.2,199.4,193.9,198.1,176.4873,2053675,0.0,1.0,2015-01-22,DOWN,178.8742,180.4855,3.1651,1.1888,1.9763,92.5801,92.1989,56.8553,9.9377,169.5082,3.3333,100.0,162.3638,178.8742,195.3845,297467349.128,184525520.0
1248,193.0,195.6,190.75,194.55,173.3246,1418110,0.0,1.0,2015-01-21,DOWN,178.2775,179.9867,2.7028,1.0237,1.6791,92.4607,91.9048,56.0651,9.9693,141.5166,5.0,100.0,161.5837,178.2775,194.9713,296384493.193,182471845.0
1249,193.1,194.15,191.8,193.05,171.9882,889277,0.0,1.0,2015-01-20,DOWN,177.7425,179.5456,2.2973,0.8741,1.4232,89.7486,93.6366,56.1111,10.0596,139.1202,0.0,100.0,160.9134,177.7425,194.5716,295580411.2153,181053735.0
1250,192.0,194.1,191.15,192.65,171.6318,1054614,0.0,1.0,2015-01-19,DOWN,177.1283,179.0861,1.7362,0.5316,1.2047,85.8098,91.8407,55.7186,10.1744,138.7503,1.6667,100.0,159.901,177.1283,194.3557,295523645.1677,180164458.0
1251,186.0,192.0,185.25,191.8,170.8746,1726791,0.0,1.0,2015-01-16,DOWN,176.5908,178.6484,1.1068,0.035,1.0718,80.5392,83.7686,53.488,10.2919,114.9605,0.0,100.0,159.2411,176.5908,193.9406,295505774.7924,179109844.0
1252,185.25,187.8,179.7,186.5,166.1528,1782339,0.0,1.0,2015-01-15,DOWN,176.0733,178.3992,0.8982,-0.1648,1.063,77.5113,81.8201,53.1982,10.4446,73.7466,0.0,61.6667,158.0383,176.0733,194.1084,293881310.5864,177383053.0
1253,183.9,186.55,182.45,183.55,163.5247,995380,0.0,1.0,2015-01-14,DOWN,175.5142,178.1669,0.6953,-0.4089,1.1042,74.3019,76.0289,52.6764,10.5738,71.219,1.6667,63.3333,156.5932,175.5142,194.4351,292671081.3132,175600714.0
1254,182.1,186.5,181.0,185.8,165.5292,1154904,0.0,1.0,2015-01-13,UP,175.0492,177.9726,0.5636,-0.6428,1.2065,69.2249,74.6848,51.9742,10.7505,74.8995,3.3333,65.0,155.6112,175.0492,194.4872,293132352.8031,176596094.0
1255,179.95,182.3,177.8,181.75,161.921,1132994,0.0,1.0,2015-01-12,DOWN,174.5583,177.8327,0.5706,-0.7965,1.3672,60.3517,72.1921,51.1225,10.9293,47.2998,5.0,66.6667,154.3839,174.5583,194.7327,292271423.085,175441190.0
1256,183.0,185.0,179.7,180.9,161.1638,998624,0.0,1.0,2015-01-09,DOWN,174.0508,177.7609,0.7902,-0.7761,1.5663,43.5759,60.7977,52.4193,11.0393,58.7079,6.6667,68.3333,152.9345,174.0508,195.1672,291415384.7108,174308196.0
1257,180.65,184.7,179.0,183.85,163.7919,976784,0.0,1.0,2015-01-08,UP,173.5775,177.5833,0.7484,-1.0119,1.7603,29.7198,48.0652,51.4869,11.1822,65.4112,8.3333,70.0,152.0163,173.5775,195.1387,291961803.0269,175306820.0
1258,178.8,180.3,176.85,178.5,159.0256,692227,0.0,1.0,2015-01-07,DOWN,173.1792,177.4794,0.9235,-1.0898,2.0133,20.2084,21.8648,50.7397,11.3224,38.9815,10.0,71.6667,151.2749,173.1792,195.0834,291276337.5887,174330036.0
1259,177.0,180.2,174.3,177.4,158.0456,1030867,0.0,1.0,2015-01-06,DOWN,172.8067,177.4346,1.3219,-0.9638,2.2857,28.0383,19.2292,50.0028,11.3863,32.0089,11.6667,73.3333,150.5403,172.8067,195.073,291306436.2786,173637809.0
1260,181.2,181.4,175.5,176.3,157.0656,1135396,0.0,1.0,2015-01-05,DOWN,172.4617,177.4493,1.9944,-0.5323,2.5267,44.2015,19.531,51.7799,11.4495,36.6612,13.3333,75.0,149.8275,172.4617,195.0959,291254021.3912,172606942.0
1261,184.5,185.5,180.6,182.5,162.5892,641902,0.0,1.0,2015-01-02,UP,172.1192,177.3222,2.3961,-0.2636,2.6597,67.3873,45.3548,53.2419,11.5326,72.9452,15.0,76.6667,149.4025,172.1192,194.8359,292081511.898,173742338.0
1262,185.3,186.15,184.5,184.65,164.5047,301393,0.0,1.0,2014-12-30,UP,171.7242,177.0789,2.538,-0.1876,2.7256,81.9526,67.7188,53.6026,11.701,90.3624,16.6667,78.3333,149.0582,171.7242,194.3902,292225613.3262,174384240.0
1263,186.4,187.5,183.65,186.6,166.2419,491355,0.0,1.0,2014-12-29,UP,171.3792,176.8002,2.6008,-0.1717,2.7725,88.5731,89.0882,54.0983,11.8572,99.1115,18.3333,80.0,148.921,171.3792,193.8373,292472209.6261,174685633.0
1264,185.8,187.1,185.05,187.1,166.6874,370236,0.0,1.0,2014-12-23,UP,170.9933,176.4748,2.5311,-0.2844,2.8155,82.4997,89.0507,53.8695,12.0161,106.2792,20.0,81.6667,148.7867,170.9933,193.2,292210577.1194,175176988.0
1265,186.8,187.3,184.7,185.95,165.6628,462175,0.0,1.0,2014-12-22,DOWN,170.6792,176.1586,2.4663,-0.4203,2.8866,71.802,87.5805,54.3132,12.1524,107.6696,21.6667,83.3333,148.7882,170.6792,192.5702,291840341.1194,174806752.0
1266,187.0,187.75,184.1,185.25,165.0392,1728135,0.0,1.0,2014-12-19,DOWN,170.3375,175.7979,2.246,-0.7457,2.9916,52.3307,70.8679,54.4013,12.2909,110.2408,23.3333,85.0,148.827,170.3375,191.848,291858118.1243,174344577.0
1267,181.05,185.45,180.5,184.55,164.4156,1494646,0.0,1.0,2014-12-18,DOWN,170.0542,175.4182,1.9117,-1.2663,3.1781,34.899,56.9577,52.1293,12.4318,99.1992,25.0,86.6667,148.9857,170.0542,191.1226,292497295.3024,172616442.0
1268,176.45,178.65,175.65,177.95,158.5356,844358,0.0,1.0,2014-12-17,DOWN,169.89,175.2273,2.0631,-1.4315,3.4946,24.8908,29.1666,50.2446,12.613,57.7757,26.6667,88.3333,149.0142,169.89,190.7658,291546153.5877,171121796.0
1269,175.9,179.1,172.1,178.55,159.0702,2012120,0.0,1.0,2014-12-16,UP,169.8658,175.1858,2.6947,-1.1578,3.8525,24.2538,18.5727,50.0133,12.735,52.6956,28.3333,90.0,149.0172,169.8658,190.7145,291095827.603,171966154.0
1270,181.7,182.8,174.2,175.1,155.9966,1458729,0.0,1.0,2014-12-15,DOWN,169.8608,175.1616,3.5177,-0.6243,4.1419,27.7193,26.933,52.5472,12.859,59.1397,30.0,91.6667,149.0178,169.8608,190.7039,289399899.6433,169954034.0
1271,185.5,185.9,181.15,181.65,161.832,1017344,0.0,1.0,2014-12-12,UP,169.7892,174.94,3.9263,-0.3717,4.298,27.6826,27.2558,54.3203,13.0208,101.2519,31.6667,93.3333,149.0803,169.7892,190.498,290553310.3818,171412763.0
1272,182.2,187.35,181.7,186.45,166.1083,1287650,0.0,1.0,2014-12-11,UP,169.6058,174.582,4.0039,-0.387,4.3909,36.5661,28.969,52.965,13.1699,121.0741,33.3333,95.0,149.2651,169.6058,189.9466,291356476.6976,172430107.0
1273,183.7,185.1,182.5,182.85,162.901,696443,0.0,1.0,2014-12-10,DOWN,169.4967,174.3238,4.3807,-0.107,4.4877,43.9629,26.8229,53.6768,13.3107,111.3946,35.0,96.6667,149.3582,169.4967,189.6352,290479054.985,171142457.0
1274,183.5,186.25,182.85,183.1,163.1237,886944,0.0,1.0,2014-12-09,UP,169.3642,174.0059,4.6452,0.1307,4.5144,51.8176,53.9063,53.5951,13.4946,118.9082,36.6667,98.3333,149.4984,169.3642,189.2299,290987991.2705,171838900.0
1275,187.8,188.75,186.25,186.25,165.9301,517495,0.0,1.0,2014-12-08,UP,169.2225,173.6841,4.9355,0.4538,4.4818,45.7548,51.1594,55.6728,13.6748,146.2805,38.3333,100.0,149.6428,169.2225,188.8022,291744502.0951,172725844.0
1276,184.35,188.75,184.35,188.05,167.5337,929022,0.0,1.0,2014-12-05,UP,169.0375,173.2056,4.7965,0.4282,4.3683,49.9773,50.3871,54.2742,13.7913,150.5769,40.0,100.0,149.9601,169.0375,188.1149,292261997.0951,173243339.0
1277,184.75,188.1,182.35,182.55,162.6338,1117261,0.0,1.0,2014-12-04,DOWN,168.9117,172.8278,4.9006,0.6393,4.2613,58.9257,35.718,54.4702,13.9097,132.3213,41.6667,100.0,150.1429,168.9117,187.6805,291628572.1255,172314317.0
1278,184.15,185.35,182.6,184.5,164.371,516331,0.0,1.0,2014-12-03,UP,168.7775,172.4237,4.9214,0.82,4.1014,78.7577,63.8268,54.2264,14.0414,133.9085,43.3333,98.3333,150.3515,168.7775,187.2035,292668111.8072,173431578.0
1279,185.7,186.3,183.15,183.8,163.7474,765525,0.0,1.0,2014-12-02,DOWN,168.705,172.0262,4.9375,1.0411,3.8964,89.0205,77.2323,54.974,14.224,138.5472,45.0,100.0,150.4885,168.705,186.9215,292470969.5357,172915247.0
1280,183.85,185.45,183.8,184.7,164.5492,603042,0.0,1.0,2014-12-01,UP,168.615,171.5627,4.7284,1.0922,3.6362,93.9837,95.214,54.2335,14.3991,142.4791,46.6667,100.0,150.6841,168.615,186.5459,292920560.0514,173680772.0
1281,184.9,185.3,183.6,185.2,164.9947,853048,0.0,1.0,2014-11-28,UP,168.5175,171.1461,4.5811,1.218,3.3631,92.2323,94.6151,54.7359,14.5924,145.1864,48.3333,100.0,150.8575,168.5175,186.1775,292865740.0795,174283814.0
1282,183.15,184.55,181.95,184.45,164.3265,659068,0.0,1.0,2014-11-27,DOWN,168.3517,170.6799,4.2196,1.161,3.0586,91.4416,92.122,54.0381,14.7915,139.2902,50.0,100.0,151.1287,168.3517,185.5747,292113056.9738,173430766.0
1283,183.95,184.35,181.75,182.65,162.7228,871321,0.0,1.0,2014-11-26,DOWN,168.1742,170.2572,3.8749,1.1065,2.7684,91.4791,89.9598,54.4152,15.0072,136.6936,51.6667,100.0,151.35,168.1742,184.9984,291504689.4878,172771698.0
1284,179.75,184.35,179.3,183.3,163.3019,1630910,0.0,1.0,2014-11-25,UP,167.9817,169.793,3.2972,0.8055,2.4917,91.583,92.2428,52.7116,15.2301,135.5937,53.3333,100.0,151.6261,167.9817,184.3372,291772793.7644,173643019.0
1285,177.5,180.65,176.7,179.95,160.3174,1110341,0.0,1.0,2014-11-24,DOWN,167.8358,169.4555,2.9395,0.6491,2.2904,90.7287,92.2346,51.7619,15.4567,110.2502,55.0,100.0,151.7488,167.8358,183.9229,290820085.5238,172012109.0
1286,175.45,178.75,174.55,177.95,158.5356,1854201,0.0,1.0,2014-11-21,DOWN,167.7525,169.1828,2.6692,0.5411,2.1281,87.4961,90.2715,50.8781,15.6852,93.8125,56.6667,11.6667,151.8154,167.7525,183.6896,290103281.6943,170901768.0
1287,174.65,174.65,172.2,174.4,155.3729,598270,0.0,1.0,2014-11-20,DOWN,167.7275,168.9704,2.4942,0.5014,1.9928,80.8484,89.6801,50.5303,15.8827,63.0473,58.3333,13.3333,151.8342,167.7275,183.6208,288955446.1881,169047567.0
1288,174.8,175.0,172.85,174.0,155.0166,684196,0.0,1.0,2014-11-19,DOWN,167.7475,168.7778,2.316,0.4486,1.8675,66.2036,82.5366,50.5964,16.005,64.7736,60.0,15.0,151.8164,167.7475,183.6786,288479272.2586,168449297.0
1289,171.85,175.05,171.3,174.35,155.3284,1173344,0.0,1.0,2014-11-18,UP,167.7417,168.5737,2.0396,0.2843,1.7553,47.551,70.3286,49.3151,16.1401,60.9019,61.6667,16.6667,151.8207,167.7417,183.6627,288431539.4609,169133493.0
1290,168.35,171.2,167.55,170.8,152.1657,692453,0.0,1.0,2014-11-17,DOWN,167.7875,168.4626,1.9575,0.2733,1.6842,32.4804,45.7454,47.7336,16.2775,24.6679,63.3333,18.3333,151.8037,167.7875,183.7713,287696241.9777,167960149.0
1291,169.4,171.1,168.4,169.95,151.4084,880452,0.0,1.0,2014-11-14,DOWN,167.8667,168.4665,2.1806,0.5647,1.6159,30.3947,26.5788,48.177,16.3408,23.7869,65.0,20.0,151.8256,167.8667,183.9077,287155557.436,167267696.0
1292,170.0,170.45,167.2,168.5,150.1166,655037,0.0,1.0,2014-11-13,DOWN,167.9175,168.4348,2.3267,0.8519,1.4748,38.5436,25.1169,48.4298,16.4187,12.6349,66.6667,21.6667,151.838,167.9175,183.997,287025122.6829,166387244.0
1293,171.0,171.05,168.25,169.05,150.6066,828641,0.0,1.0,2014-11-12,UP,167.9292,168.3818,2.4183,1.1565,1.2618,51.1498,39.4884,48.8499,16.4847,19.1999,68.3333,23.3333,151.8426,167.9292,184.0157,287156128.8526,167042281.0
1294,172.0,172.35,170.35,171.6,152.8784,676583,0.0,1.0,2014-11-11,UP,167.8775,168.293,2.3981,1.4255,0.9726,62.2606,51.0256,49.2702,16.5684,38.1064,70.0,25.0,151.8109,167.8775,183.9441,287511259.4195,167870922.0
1295,170.9,172.7,169.4,172.05,153.2793,571810,0.0,1.0,2014-11-10,UP,167.8108,168.1673,2.2357,1.6194,0.6163,71.9684,62.9353,48.7937,16.6871,38.5405,71.6667,26.6667,151.78,167.8108,183.8416,287342113.6695,168547505.0
1296,174.7,174.7,170.3,171.15,152.4775,978693,0.0,1.0,2014-11-07,DOWN,167.7625,168.0747,2.1079,1.8965,0.2114,78.4695,72.8207,50.402,16.8078,45.9973,73.3333,28.3333,151.7518,167.7625,183.7732,286995559.8306,167975695.0
1297,170.55,174.7,170.55,173.45,154.5266,1308207,0.0,1.0,2014-11-06,UP,167.6433,167.8501,1.5273,1.79,-0.2627,81.9479,80.1491,48.5819,16.9449,55.4877,75.0,30.0,151.7348,167.6433,183.5519,287596124.9929,168954388.0
1298,169.0,171.85,169.0,170.9,152.2548,830432,0.0,1.0,2014-11-05,DOWN,167.6183,167.7586,1.1864,1.8966,-0.7102,82.6721,82.4385,47.8795,17.0883,33.9668,76.6667,31.6667,151.7234,167.6183,183.5132,287075995.658,167646181.0
1299,169.85,171.7,168.0,168.6,150.2057,916396,0.0,1.0,2014-11-04,DOWN,167.6183,167.7165,0.892,2.0763,-1.1844,81.5425,83.2561,48.2348,17.1797,23.1845,78.3333,33.3333,151.7234,167.6183,183.5132,286799190.9199,166815749.0
1300,170.45,170.85,168.5,169.75,151.2303,873446,0.0,1.0,2014-11-03,UP,167.5925,167.6442,0.4166,2.12,-1.7034,77.9157,82.3217,48.4846,17.2697,26.0867,80.0,35.0,151.7072,167.5925,183.4778,287418374.1377,167732145.0
1301,169.7,171.2,168.65,170.05,151.4975,1529058,0.0,1.0,2014-10-31,UP,167.46,167.5491,-0.2573,1.9762,-2.2334,71.8203,79.0496,48.1546,17.3449,29.5255,81.6667,36.6667,151.5396,167.46,183.3804,287362624.6789,168605591.0
1302,167.9,169.95,162.25,165.15,147.1321,2162262,0.0,1.0,2014-10-30,DOWN,167.4383,167.4762,-1.0373,1.6902,-2.7275,65.7303,72.3758,47.3588,17.4236,-11.659,83.3333,38.3333,151.5267,167.4383,183.35,287212708.0609,167076533.0
1303,162.05,163.85,161.7,162.1,144.4149,843653,0.0,1.0,2014-10-29,DOWN,167.445,167.4618,-1.8345,1.3155,-3.15,63.4449,64.0356,44.6433,17.4799,-44.3073,85.0,40.0,151.5322,167.445,183.3578,287746256.0123,164914271.0
1304,159.85,161.5,158.9,160.9,143.3458,773254,0.0,1.0,2014-10-28,DOWN,167.6433,167.6453,-2.2297,1.2492,-3.4789,69.3207,60.7797,43.5668,17.4144,-67.2481,86.6667,41.6667,151.7079,167.6433,183.5788,288275985.7683,164070618.0
1305,162.0,162.0,155.75,158.35,141.074,1536138,0.0,1.0,2014-10-27,DOWN,167.8833,167.9095,-2.4777,1.3135,-3.7912,78.1347,65.5196,44.3965,17.2972,-87.6186,88.3333,43.3333,151.9909,167.8833,183.7758,287859621.0226,163297364.0
1306,161.2,162.85,159.55,160.45,142.9449,826228,0.0,1.0,2014-10-24,UP,168.1,168.1098,-2.9772,1.1424,-4.1196,83.7986,81.6627,44.0063,17.1779,-68.1841,90.0,45.0,152.1799,168.1,184.0201,288117689.2061,164833502.0
1307,159.4,162.3,157.5,161.3,143.7021,978221,0.0,1.0,2014-10-23,UP,168.37,168.3441,-3.4899,0.9153,-4.4052,84.7716,87.2218,43.1233,17.108,-76.9149,91.6667,46.6667,152.3778,168.37,184.3622,288493250.8613,165659730.0
1308,160.9,161.15,158.55,159.9,142.4549,912089,0.0,1.0,2014-10-22,DOWN,168.6725,168.6472,-3.9102,0.7238,-4.634,80.8107,82.5113,43.6879,17.0252,-85.137,93.3333,48.3333,152.6838,168.6725,184.6612,287922621.6855,164681509.0
1309,156.25,161.35,155.2,159.3,141.9203,1460391,0.0,1.0,2014-10-21,DOWN,168.9308,168.9099,-4.5426,0.2724,-4.815,72.2854,84.5819,41.3471,16.9162,-101.5036,95.0,50.0,152.9519,168.9308,184.9097,287887544.4278,163769420.0
1310,159.75,159.95,156.0,156.95,139.8267,1204666,0.0,1.0,2014-10-20,DOWN,169.3317,169.339,-4.8101,0.073,-4.8831,59.9415,75.3389,42.6596,16.8054,-116.0073,96.6667,0.0,153.4389,169.3317,185.2244,287400747.4278,162309029.0
1311,154.95,160.55,154.75,160.0,142.544,2721494,0.0,1.0,2014-10-17,UP,169.7117,169.6641,-5.4381,-0.5367,-4.9014,49.4263,56.9354,40.0953,16.663,-112.4798,98.3333,0.0,153.6639,169.7117,185.7594,288025955.2467,163513695.0
1312,151.7,154.65,147.4,153.1,136.3967,2950550,0.0,1.0,2014-10-16,DOWN,170.1958,170.1629,-5.6717,-0.9046,-4.7672,43.6689,47.5502,38.2569,16.5181,-188.7374,100.0,0.0,154.206,170.1958,186.1857,285820609.253,160792201.0
1313,156.0,156.05,149.25,150.25,133.8577,1660274,0.0,1.0,2014-10-15,DOWN,170.7133,170.7887,-5.5566,-1.0155,-4.541,35.1093,43.7933,39.8479,16.24,-198.2017,96.6667,1.6667,155.1472,170.7133,186.2795,284131663.7991,157841651.0
1314,152.65,157.3,151.9,155.3,138.3568,1693878,0.0,1.0,2014-10-14,UP,171.1658,171.29,-5.7666,-1.4794,-4.2871,23.4436,39.6633,37.8684,15.9792,-176.5017,98.3333,3.3333,155.7592,171.1658,186.5725,285303622.1359,159501925.0
1315,149.5,154.25,148.5,153.2,136.4859,1343609,0.0,1.0,2014-10-13,DOWN,171.6758,171.9219,-5.6096,-1.6923,-3.9173,15.1038,21.8714,35.9185,15.7465,-219.6768,100.0,0.0,156.7358,171.6758,186.6159,284864466.4529,157808047.0
1316,154.6,154.6,150.4,150.95,134.4813,1975308,0.0,1.0,2014-10-10,DOWN,172.2425,172.682,-5.007,-1.5127,-3.4942,11.758,8.7961,37.8075,15.4378,-233.2942,100.0,0.0,158.155,172.2425,186.33,284011568.2532,156464438.0
1317,156.75,158.55,155.1,155.6,138.624,1105800,0.0,1.0,2014-10-09,UP,172.8025,173.2949,-4.6842,-1.5682,-3.116,12.0962,14.644,38.6501,15.1468,-193.2366,96.6667,0.0,158.8947,172.8025,186.7103,285469532.3147,158439746.0
1318,156.45,157.1,154.9,155.3,138.3568,1425585,0.0,1.0,2014-10-08,DOWN,173.3208,173.8557,-4.423,-1.6991,-2.724,9.0561,11.834,38.4619,14.9107,-209.6288,98.3333,0.0,159.527,173.3208,187.1146,286254810.292,157333946.0
1319,156.3,158.65,154.5,157.05,139.9158,1541506,0.0,1.0,2014-10-07,UP,173.8258,174.4458,-3.9948,-1.6956,-2.2992,8.9589,9.8107,38.369,14.6353,-206.7417,100.0,1.6667,160.3241,173.8258,187.3276,287161991.7572,158759531.0
1320,160.65,161.35,156.35,157.0,139.8713,1279604,0.0,1.0,2014-10-06,DOWN,174.3375,175.0609,-3.3749,-1.4995,-1.8753,10.6213,5.5235,40.096,14.3552,-196.7494,100.0,3.3333,161.2095,174.3375,187.4655,286809111.8361,157218025.0
1321,160.8,162.2,157.55,157.65,140.4503,1612260,0.0,1.0,2014-10-02,UP,174.7475,175.5494,-2.9774,-1.477,-1.5004,13.9386,11.5425,40.1573,14.0942,-194.0193,100.0,5.0,161.82,174.7475,187.675,287756021.9204,158497629.0
1322,164.6,165.8,159.55,160.7,143.1676,1560111,0.0,1.0,2014-10-01,UP,175.1542,176.0494,-2.4421,-1.3109,-1.1312,13.4572,14.7978,41.7469,13.8443,-165.062,100.0,6.6667,162.4745,175.1542,187.8338,289298943.6624,160109889.0
1323,163.25,164.75,162.2,164.4,146.4639,1208353,0.0,1.0,2014-09-30,UP,175.5067,176.4375,-2.1102,-1.3067,-0.8035,12.2059,15.4753,40.93,13.6168,-147.0653,100.0,8.3333,162.8443,175.5067,188.169,290284936.8617,161670000.0
1324,166.95,167.45,163.65,164.9,146.9094,896003,0.0,1.0,2014-09-29,UP,175.9458,176.8845,-1.5184,-1.0416,-0.4768,10.3,10.0984,42.5376,13.4219,-130.5864,40.0,0.0,163.1869,175.9458,188.7047,289408293.9947,162878353.0
1325,166.3,166.85,165.05,166.3,148.1566,942089,0.0,1.0,2014-09-26,UP,176.3567,177.2213,-1.1177,-0.9013,-0.2164,11.1381,11.0439,42.1451,13.2442,-123.3676,41.6667,1.6667,163.2016,176.3567,189.5118,289714821.8103,163774356.0
1326,170.0,171.4,165.55,166.55,148.3794,1458532,0.0,1.0,2014-09-25,UP,176.7892,177.5915,-0.5238,-0.5327,0.0089,16.3985,9.7578,43.8206,13.0836,-102.571,43.3333,3.3333,163.2834,176.7892,190.2949,289348456.0844,164716445.0
1327,171.2,171.4,168.85,170.15,151.5866,1126765,0.0,1.0,2014-09-24,UP,177.1392,177.8488,-0.135,-0.277,0.1421,28.6196,12.6125,44.3834,12.9275,-75.98,45.0,0.0,163.2717,177.1392,191.0066,290308343.8852,166174977.0
1328,175.0,175.25,170.15,170.8,152.1657,1328176,0.0,1.0,2014-09-23,UP,177.5025,178.0742,0.2412,0.0298,0.2113,40.2951,26.8251,46.2321,12.8174,-54.7971,46.6667,1.6667,163.1429,177.5025,191.8621,290286255.7424,167301742.0
1329,175.6,175.7,173.2,174.05,155.0611,813223,0.0,1.0,2014-09-22,UP,177.8025,178.1784,0.3308,0.1269,0.2039,43.5227,46.4211,46.5331,12.7254,-31.4892,48.3333,3.3333,162.9219,177.8025,192.6831,291275872.712,168629918.0
1330,177.4,178.4,176.3,176.3,157.0656,2287400,0.0,1.0,2014-09-19,UP,178.0633,178.2658,0.3793,0.2072,0.1722,34.7236,47.6391,47.4442,12.68,-4.9138,50.0,5.0,162.8025,178.0633,193.3241,291536100.1008,169443141.0
