,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,time,SMA,EMA,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,RSI,ADX,CCI,Aroon Down,Aroon Up,Real Lower Band,Real Middle Band,Real Upper Band,Chaikin A/D,OBV
716,1431.0,1437.5,1426.3,1432.9,1386.6146,232668,0.0,1.0,2017-01-05,1533.2267,1509.5857,-21.1868,5.2186,-26.4054,50.3308,36.8045,45.5596,15.3044,-78.7538,85.0,0.0,1350.7412,1533.2267,1715.7121,-10556433.979,103978296.0
717,1445.0,1445.0,1415.22,1426.2,1380.131,273358,0.0,1.0,2017-01-04,1538.2683,1512.2496,-22.0149,5.6952,-27.71,64.4698,48.8244,46.1578,15.2216,-82.8261,86.6667,0.0,1350.7142,1538.2683,1725.8224,-10597981.9972,103745628.0
718,1443.5,1445.0,1425.6,1436.12,1389.7305,255186,0.0,1.0,2017-01-03,1543.2675,1514.5292,-24.1771,4.9568,-29.1338,72.7448,65.3636,46.0832,15.1374,-79.0063,88.3333,0.0,1350.0204,1543.2675,1736.5147,-10526199.7158,104018986.0
719,1450.55,1450.55,1432.5699,1443.22,1396.6013,104490,0.0,1.0,2017-01-02,1548.2092,1516.937,-26.4325,3.9406,-30.373,71.9457,79.2213,46.3801,15.0658,-75.644,90.0,1.6667,1350.3116,1548.2092,1746.1068,-10547772.298,104274172.0
720,1452.5,1461.0,1435.0,1443.15,1396.5334,220668,0.0,1.0,2016-12-30,1553.0667,1519.1874,-29.6445,1.7137,-31.3582,59.5301,73.6496,46.4615,15.0025,-74.1667,91.6667,0.0,1350.7379,1553.0667,1755.3954,-10567065.9173,104169682.0
721,1417.5,1449.0,1414.45,1441.5699,1395.0045,180286,0.0,1.0,2016-12-29,1557.1738,1521.448,-33.5116,-1.725,-31.7866,47.0995,62.9664,44.7497,14.9414,-84.028,93.3333,1.6667,1353.1797,1557.1738,1761.168,-10484740.1862,103949014.0
722,1415.0,1444.0,1415.0,1419.8,1373.9377,247108,0.0,1.0,2016-12-28,1560.8822,1524.9717,-34.3963,-3.0409,-31.3553,34.3394,41.9745,44.6254,14.8557,-92.5774,95.0,3.3333,1359.1017,1560.8822,1762.6626,-10587484.4892,103768728.0
723,1405.12,1428.4301,1390.78,1413.4301,1367.7736,157352,0.0,1.0,2016-12-27,1565.8822,1528.6995,-34.7706,-4.1755,-30.5951,27.5343,36.3576,44.1367,14.7589,-106.4081,96.6667,5.0,1363.9414,1565.8822,1767.8229,-10422178.5932,103521620.0
724,1414.95,1415.7,1390.0,1403.65,1358.3094,136000,0.0,1.0,2016-12-26,1571.0452,1532.8887,-33.7367,-4.1855,-29.5512,18.7488,24.6862,44.5211,14.6298,-115.088,98.3333,6.6667,1369.9708,1571.0452,1772.1195,-10454150.5968,103364268.0
725,1405.03,1420.5699,1386.4301,1415.6,1369.8733,182740,0.0,1.0,2016-12-23,1575.9802,1536.8866,-32.9273,-4.4224,-28.5048,15.8502,21.5592,44.0375,14.4733,-115.6685,100.0,8.3333,1375.9405,1575.9802,1776.0198,-10462618.0523,103500268.0
726,1420.0,1424.62,1399.9301,1405.3199,1359.9255,185178,0.0,1.0,2016-12-22,1581.2713,1541.3563,-30.4051,-3.0059,-27.3992,13.2574,10.0011,44.6146,14.3141,-118.012,55.0,10.0,1382.8102,1581.2713,1779.7324,-10592152.7101,103317528.0
727,1436.05,1449.5,1413.9,1423.85,1377.8568,401742,0.0,1.0,2016-12-21,1586.1788,1545.4701,-28.2679,-1.6201,-26.6478,14.7106,15.9903,45.2396,14.1686,-108.7413,56.6667,11.6667,1389.3565,1586.1788,1783.0011,-10487824.5931,103502706.0
728,1451.0,1454.9,1433.0,1436.05,1389.6628,401088,0.0,1.0,2016-12-20,1590.7363,1549.1792,-26.763,-0.5203,-26.2427,12.6018,13.781,45.8276,14.0376,-104.1215,58.3333,13.3333,1395.372,1590.7363,1786.1007,-10310650.9252,103904448.0
729,1450.0,1457.38,1432.75,1449.8,1402.9688,220010,0.0,1.0,2016-12-19,1594.978,1552.5073,-25.9751,0.1375,-26.1127,11.2778,14.3605,45.7813,13.9279,-104.4191,60.0,15.0,1400.8864,1594.978,1789.0696,-10021283.173,104305536.0
730,1461.62,1469.0699,1440.95,1447.65,1400.8883,388160,0.0,1.0,2016-12-16,1599.278,1555.9822,-24.4899,1.6571,-26.147,9.5964,9.6639,46.2333,13.8165,-104.3957,61.6667,16.6667,1406.7995,1599.278,1791.7565,-10105875.7324,104085526.0
731,1466.0,1477.0,1453.75,1460.1,1412.9359,216558,0.0,1.0,2016-12-15,1603.8802,1559.1809,-23.4211,3.1402,-26.5613,13.0862,9.8091,46.4032,13.7131,-100.6327,63.3333,0.0,1411.5829,1603.8802,1796.1774,-9902687.3396,104473686.0
732,1470.0,1484.0,1467.5,1470.8199,1423.3097,233774,0.0,1.0,2016-12-14,1608.9468,1562.3395,-22.1622,5.1842,-27.3464,22.4256,9.3162,46.5568,13.6237,-97.0716,65.0,0.0,1415.4323,1608.9468,1802.4613,-9804420.7893,104690244.0
733,1498.9301,1498.9301,1462.47,1469.3199,1421.858,384088,0.0,1.0,2016-12-13,1614.0297,1565.4697,-20.6403,8.0021,-28.6424,34.0019,20.1332,47.679,13.5498,-99.0593,66.6667,1.6667,1419.3632,1614.0297,1808.6961,-9664721.584,104456470.0
734,1512.75,1514.25,1485.05,1488.53,1440.4476,274716,0.0,1.0,2016-12-12,1617.6058,1567.7253,-21.3433,9.2997,-30.6429,41.5649,37.8274,48.2251,13.4747,-88.9875,68.3333,3.3333,1423.6463,1617.6058,1811.5653,-9424955.4276,104840558.0
735,1520.95,1531.4,1510.55,1512.6801,1463.8176,635442,0.0,1.0,2016-12-09,1620.7267,1569.5889,-23.3371,9.6307,-32.9678,45.9942,44.0451,48.5495,13.4261,-75.7085,70.0,5.0,1427.5922,1620.7267,1813.8612,-9215719.4132,105115274.0
736,1506.5,1534.0,1500.5,1519.38,1470.301,169386,0.0,1.0,2016-12-08,1624.5442,1571.2376,-26.3775,8.9981,-35.3755,49.2423,42.8222,47.9427,13.409,-79.2581,71.6667,6.6667,1430.3972,1624.5442,1818.6912,-8710109.1888,105750716.0
737,1509.0,1522.3,1491.0,1497.38,1449.0117,235244,0.0,1.0,2016-12-07,1628.3275,1573.4321,-28.4031,9.2219,-37.625,54.3844,51.1152,48.0391,13.3917,-94.2517,73.3333,8.3333,1434.6828,1628.3275,1821.9722,-8731649.071,105581330.0
738,1534.8,1537.0,1498.55,1502.22,1453.6954,179314,0.0,1.0,2016-12-06,1631.5275,1575.6163,-30.83,9.1006,-39.9305,55.2597,53.7895,49.0397,13.3542,-91.6526,75.0,10.0,1439.5376,1631.5275,1823.5174,-8592306.3838,105816574.0
739,1490.0,1541.4,1490.0,1533.2,1483.6747,217160,0.0,1.0,2016-12-05,1634.0725,1576.9999,-36.106,6.0997,-42.2057,60.0925,58.2485,47.1604,13.3254,-88.857,76.6667,11.6667,1443.234,1634.0725,1824.911,-8447222.2529,105995888.0
740,1497.4,1507.5,1482.4301,1488.4,1440.3218,339406,0.0,1.0,2016-12-02,1637.5808,1579.949,-37.7535,5.9771,-43.7306,66.9239,53.741,47.4446,13.2961,-117.2928,78.3333,13.3333,1449.7499,1637.5808,1825.4118,-8595093.2637,105778728.0
741,1518.03,1531.97,1498.0,1501.6801,1453.173,188978,0.0,1.0,2016-12-01,1641.5075,1582.7473,-40.0606,5.1643,-45.2249,76.0216,68.288,48.2415,13.2096,-108.8864,80.0,15.0,1455.7234,1641.5075,1827.2916,-8417334.4917,106118134.0
742,1505.0,1536.97,1475.6,1516.45,1467.4657,474738,0.0,1.0,2016-11-30,1644.892,1584.9411,-44.5231,1.9928,-46.5159,79.1135,78.7425,47.6959,13.14,-115.7505,81.6667,16.6667,1460.8382,1644.892,1828.9458,-8269301.4336,106307112.0
743,1493.5,1519.2,1486.0,1502.72,1454.1793,208312,0.0,1.0,2016-11-29,1648.2253,1587.651,-48.2447,-1.2305,-47.0141,76.9115,81.0343,47.2129,13.0692,-128.94,83.3333,18.3333,1467.2072,1648.2253,1829.2435,-8426567.2469,105832374.0
744,1479.97,1495.55,1464.0699,1485.25,1437.2737,178032,0.0,1.0,2016-11-28,1651.717,1590.8425,-51.122,-4.4155,-46.7065,67.8479,77.5636,46.6429,12.9676,-157.0034,85.0,20.0,1474.7344,1651.717,1828.6996,-8428073.0625,105624062.0
745,1484.97,1487.22,1460.53,1481.0,1433.1608,175764,0.0,1.0,2016-11-25,1656.09,1594.6009,-52.6734,-7.0707,-45.6026,56.9846,72.1366,46.8267,12.824,-173.1271,86.6667,21.6667,1483.3836,1656.09,1828.7964,-8489603.6443,105446030.0
746,1479.0,1494.0,1458.0,1471.28,1423.755,310140,0.0,1.0,2016-11-24,1660.0655,1598.3172,-54.3964,-10.5615,-43.835,43.5737,53.8436,46.5796,12.6637,-186.7371,88.3333,23.3333,1492.39,1660.0655,1827.741,-8583445.6241,105270266.0
747,1469.5,1488.0,1447.5,1483.88,1435.9478,258996,0.0,1.0,2016-11-23,1663.4905,1602.3619,-55.1965,-14.002,-41.1946,37.0813,44.9735,46.1884,12.5007,-201.087,90.0,25.0,1502.4864,1663.4905,1824.4946,-8502120.5238,105580406.0
748,1453.05,1460.0,1425.97,1453.03,1406.0944,354476,0.0,1.0,2016-11-22,1667.0655,1606.8657,-54.4477,-16.7536,-37.6941,34.1624,31.9039,45.5088,12.3248,-246.9376,91.6667,26.6667,1514.1263,1667.0655,1820.0047,-8708422.0929,105321410.0
749,1452.5,1464.0699,1438.05,1447.15,1400.4043,182364,0.0,1.0,2016-11-21,1670.7647,1612.0797,-51.025,-17.5193,-33.5057,35.462,34.3666,45.4862,12.0984,-264.233,93.3333,28.3333,1528.3345,1670.7647,1813.1949,-8917691.7847,104966934.0
750,1460.5,1462.5,1435.53,1451.3,1404.4202,581400,0.0,1.0,2016-11-18,1674.3063,1617.4892,-45.8582,-16.7323,-29.1259,36.2169,36.2167,45.758,11.8805,-289.2864,95.0,30.0,1543.683,1674.3063,1804.9296,-8862884.6187,105149298.0
751,1510.0,1510.0,1460.0,1467.53,1420.126,405504,0.0,1.0,2016-11-17,1677.798,1622.8109,-39.411,-14.4682,-24.9428,38.0732,35.8027,47.4847,11.6563,-276.9814,96.6667,31.6667,1559.6144,1677.798,1795.9816,-8961403.0085,105730698.0
752,1475.0,1530.0,1463.1801,1495.5,1447.1925,470298,0.0,1.0,2016-11-16,1679.8397,1626.635,-35.6489,-14.3231,-21.3257,41.7138,36.6313,46.0698,11.453,-275.9432,98.3333,33.3333,1569.3389,1679.8397,1790.3404,-8678037.2837,106136202.0
753,1532.0,1532.0,1390.6,1464.6801,1417.368,1158490,0.0,1.0,2016-11-15,1682.7405,1631.7752,-26.7648,-9.0198,-17.745,42.4424,41.7857,48.1472,11.2496,-352.3096,100.0,35.0,1585.5671,1682.7405,1779.9139,-8662693.4366,105665904.0
754,1594.9301,1594.9301,1515.25,1539.6801,1489.9453,432078,0.0,1.0,2016-11-11,1684.123,1635.1574,-20.8398,-5.3498,-15.49,40.3395,46.7246,50.6255,11.0427,-231.3879,96.6667,36.6667,1593.4227,1684.123,1774.8233,-8718079.1791,106824394.0
755,1607.5,1620.9301,1584.62,1602.0699,1550.3201,274548,0.0,1.0,2016-11-10,1683.5408,1636.521,-19.3816,-5.2291,-14.1526,37.4072,38.8169,51.1426,10.9684,-144.8085,98.3333,38.3333,1590.1495,1683.5408,1776.9321,-8550953.0294,107256472.0
756,1550.0,1595.85,1464.5,1562.1,1511.6412,451680,0.0,1.0,2016-11-09,1682.8242,1637.5048,-18.5184,-5.6731,-12.8453,43.9203,35.4772,48.7899,10.9801,-247.5391,100.0,40.0,1586.496,1682.8242,1779.1523,-8540290.5355,106981924.0
757,1639.0,1650.85,1607.78,1617.78,1565.5226,906756,0.0,1.0,2016-11-08,1683.2408,1640.471,-11.2928,0.1342,-11.427,54.1266,37.9276,52.6486,10.9506,-101.5318,0.0,41.6667,1589.0212,1683.2408,1777.4605,-8759854.7717,107433604.0
758,1664.5,1674.0,1642.5,1651.28,1597.9406,421832,0.0,1.0,2016-11-07,1679.9567,1640.5209,-10.9678,0.4928,-11.4606,68.278,58.3562,53.8485,11.1307,-44.4352,0.0,43.3333,1567.7732,1679.9567,1792.1401,-8274160.8176,108340360.0
759,1650.0,1690.0,1611.0,1651.0,1597.6696,455146,0.0,1.0,2016-11-04,1676.215,1639.708,-12.9898,-1.406,-11.5838,77.115,66.0961,53.2528,11.2658,-43.0614,0.0,45.0,1548.3408,1676.215,1804.0892,-8087484.195,107918528.0
760,1651.3,1662.75,1626.03,1650.75,1597.4276,258320,0.0,1.0,2016-11-03,1672.465,1639.3592,-13.9053,-2.673,-11.2323,76.3936,80.3816,53.3135,11.4031,-40.1619,1.6667,46.6667,1529.437,1672.465,1815.493,-8093245.5367,107463382.0
761,1639.0,1656.97,1635.5,1651.3,1597.96,236004,0.0,1.0,2016-11-02,1669.0933,1638.9544,-15.0039,-4.4399,-10.564,62.1311,84.8673,52.8133,11.5876,-30.2561,3.3333,48.3333,1515.1103,1669.0933,1823.0764,-8182728.8021,107721702.0
762,1657.5,1670.0,1633.97,1665.28,1611.4883,257188,0.0,1.0,2016-11-01,1666.0017,1638.9528,-14.9356,-5.4816,-9.454,40.0047,63.9317,53.6636,11.7591,-13.5953,5.0,50.0,1502.567,1666.0017,1829.4363,-8294082.0262,107957706.0
763,1617.0,1664.5,1615.88,1655.97,1602.479,215908,0.0,1.0,2016-10-28,1662.9425,1638.3241,-16.5148,-8.4311,-8.0836,29.9437,37.5943,52.0,11.9336,-21.3816,6.6667,51.6667,1492.2745,1662.9425,1833.6104,-8483886.2391,107700518.0
764,1625.0,1634.5699,1597.5,1606.05,1554.1715,434050,0.0,1.0,2016-10-27,1659.6925,1639.047,-14.1665,-8.1906,-5.9759,33.6896,18.4882,52.3652,12.1199,-51.6973,0.0,53.3333,1478.5439,1659.6925,1840.8411,-8624035.2226,107484610.0
765,1645.0,1654.4301,1625.35,1632.9,1580.1542,175920,0.0,1.0,2016-10-26,1656.0675,1639.5231,-11.7777,-7.8495,-3.9282,47.3996,33.7487,53.2851,12.2921,-20.4374,0.0,55.0,1463.9163,1656.0675,1848.2187,-8390209.3486,107918660.0
766,1654.2,1661.3199,1639.97,1647.6801,1594.4569,182188,0.0,1.0,2016-10-25,1652.3842,1639.3375,-10.5939,-8.628,-1.9658,56.1118,48.8319,53.7119,12.4879,-4.1091,1.6667,56.6667,1451.2623,1652.3842,1853.506,-8305637.4147,108094580.0
767,1635.15,1664.78,1635.15,1653.95,1600.5243,146430,0.0,1.0,2016-10-24,1648.5675,1638.8337,-9.8654,-10.0566,0.1912,54.4738,59.6181,52.9445,12.6624,0.9852,3.3333,58.3333,1439.2057,1648.5675,1857.9293,-8255035.9483,108276768.0
768,1667.5,1672.5,1652.25,1655.35,1601.879,127030,0.0,1.0,2016-10-21,1645.065,1638.9585,-6.8526,-9.5579,2.7053,43.4701,59.8855,54.452,12.8399,11.0305,5.0,60.0,1428.0317,1645.065,1862.0983,-8294422.5427,108423198.0
769,1658.5,1677.5,1650.5,1656.5699,1603.0596,242764,0.0,1.0,2016-10-20,1640.74,1637.991,-6.2012,-11.296,5.0948,28.1554,43.9178,54.0944,12.9917,14.5624,0.0,61.6667,1415.4808,1640.74,1865.9992,-8206285.3774,108550228.0
770,1641.95,1675.0,1640.0,1658.45,1604.8788,347492,0.0,1.0,2016-10-19,1636.555,1637.2958,-4.3633,-12.2821,7.9188,18.7152,26.607,53.4334,13.146,14.1109,0.0,63.3333,1403.5733,1636.555,1869.5367,-8072674.2938,108792992.0
771,1653.25,1660.3,1622.5,1632.3,1579.5737,278538,0.0,1.0,2016-10-18,1632.3133,1637.1381,-0.2689,-11.2582,10.9894,14.4416,13.9413,53.955,13.3068,3.0863,0.0,65.0,1390.7694,1632.3133,1873.8572,-8091537.1722,108445500.0
772,1667.65,1667.72,1643.8199,1653.2,1599.7983,216882,0.0,1.0,2016-10-17,1628.2608,1636.5919,3.8105,-9.9934,13.8039,12.6991,15.5973,54.6233,13.4927,16.1915,1.6667,66.6667,1380.1873,1628.2608,1876.3343,-7957426.8183,108724038.0
773,1677.0,1677.0,1647.5,1665.38,1611.585,141352,0.0,1.0,2016-10-14,1624.1088,1635.5391,7.4956,-8.8067,16.3023,17.4026,13.7861,55.0587,13.6471,23.1202,3.3333,68.3333,1370.5333,1624.1088,1877.6843,-7910783.4891,108940920.0
774,1684.5,1684.5,1644.5,1662.72,1609.0109,322644,0.0,1.0,2016-10-13,1619.9922,1634.1336,11.1381,-7.3658,18.5039,31.192,8.7138,55.407,13.7981,25.0388,5.0,70.0,1362.0035,1619.9922,1877.9808,-7940778.9106,108799568.0
775,1695.0,1705.38,1685.3,1688.4,1633.8616,109496,0.0,1.0,2016-10-10,1616.0005,1632.4263,14.8617,-5.4837,20.3454,55.6455,29.7079,55.8939,13.9517,43.1505,6.6667,71.6667,1354.7373,1616.0005,1877.2637,-7912063.1267,109122212.0
776,1733.5,1737.5,1689.9301,1693.3199,1638.6224,337560,0.0,1.0,2016-10-07,1611.6505,1630.3051,18.329,-3.3873,21.7163,74.0919,55.1544,57.7226,14.0405,52.2555,8.3333,73.3333,1347.1226,1611.6505,1876.1784,-7836375.4541,109231708.0
777,1744.95,1748.97,1720.9,1733.5,1677.5046,118930,0.0,1.0,2016-10-06,1606.7088,1626.807,18.568,-3.9951,22.5631,82.1879,82.0741,58.2802,14.1229,68.7445,10.0,75.0,1340.3988,1606.7088,1873.0188,-7546925.3234,109569268.0
778,1740.0,1753.0,1720.25,1730.25,1674.3596,412626,0.0,1.0,2016-10-05,1601.1097,1622.8022,17.4371,-6.1248,23.5619,75.4724,85.0471,58.1082,14.1535,70.41,11.6667,76.6667,1332.5441,1601.1097,1869.6753,-7534765.3964,109450338.0
779,1742.0,1742.5,1718.12,1737.6801,1681.5497,185636,0.0,1.0,2016-10-04,1595.5192,1618.8293,16.2441,-8.849,25.0931,61.6588,79.4425,58.2035,14.1847,71.1541,13.3333,78.3333,1324.7949,1595.5192,1866.2434,-7374124.74,109862964.0
780,1698.9301,1761.0,1690.0,1742.78,1686.4849,259360,0.0,1.0,2016-10-03,1590.0692,1614.6541,14.2814,-13.0239,27.3054,50.5933,61.9278,56.6988,14.2305,72.1739,15.0,80.0,1318.1963,1590.0692,1861.942,-7486359.976,110048600.0
781,1640.0,1693.65,1625.03,1682.0,1627.6682,240412,0.0,1.0,2016-09-30,1585.3787,1611.7973,15.9539,-14.6074,30.5614,48.1709,43.6062,54.4945,14.277,40.9366,16.6667,81.6667,1311.477,1585.3787,1859.2804,-7612606.4076,109789240.0
782,1715.0,1717.5,1599.85,1642.78,1589.7151,336340,0.0,1.0,2016-09-29,1581.6953,1610.8412,23.8567,-10.3565,34.2132,53.6205,46.2458,58.2024,14.4186,35.5764,0.0,83.3333,1304.9022,1581.6953,1858.4885,-7771386.0621,109548828.0
783,1714.9,1728.0,1695.45,1702.1,1647.1189,252326,0.0,1.0,2016-09-28,1576.06,1607.3104,25.9602,-10.8421,36.8023,52.5607,54.6607,58.1987,14.5625,64.6786,0.0,85.0,1296.5974,1576.06,1855.5226,-7680504.474,109885168.0
784,1711.05,1728.0,1705.9301,1715.62,1660.2023,174648,0.0,1.0,2016-09-27,1570.6442,1603.6633,28.2776,-11.2352,39.5128,44.2275,59.955,58.057,14.5397,70.7008,0.0,86.6667,1289.564,1570.6442,1851.7243,-7531279.6527,110137494.0
785,1722.5,1724.5699,1698.4301,1708.53,1653.3412,311480,0.0,1.0,2016-09-26,1565.0417,1600.0231,31.2162,-11.1055,42.3216,29.307,43.0663,58.6382,14.4962,70.0625,0.0,88.3333,1281.9858,1565.0417,1848.0975,-7509992.1381,109962846.0
786,1714.45,1730.0,1687.9,1710.55,1655.296,325008,0.0,1.0,2016-09-23,1558.725,1595.8713,33.3469,-11.7511,45.098,19.8005,29.6613,58.3499,14.4567,71.9097,0.0,90.0,1273.1025,1558.725,1844.3475,-7439212.4603,110274326.0
787,1709.5,1717.5,1688.03,1700.47,1645.5415,499366,0.0,1.0,2016-09-22,1552.1092,1591.8517,36.4012,-11.6346,48.0358,18.2322,15.1934,58.1737,14.4166,70.6819,0.0,91.6667,1262.8554,1552.1092,1841.3629,-7463916.7416,109949318.0
788,1705.5,1722.5,1678.6,1699.05,1644.1676,363438,0.0,1.0,2016-09-21,1545.1175,1587.8636,40.274,-10.6704,50.9444,29.1778,14.5467,58.0326,14.3924,72.1385,1.6667,93.3333,1251.1773,1545.1175,1839.0577,-7386138.1314,109449952.0
789,1708.0,1725.47,1699.5,1705.25,1650.1671,295488,0.0,1.0,2016-09-20,1538.5092,1583.876,45.0386,-8.5734,53.612,48.6692,24.9565,58.1532,14.3678,79.3293,3.3333,95.0,1241.477,1538.5092,1835.5413,-7361302.8452,109813390.0
790,1737.75,1743.0,1700.0,1705.8,1650.6995,348164,0.0,1.0,2016-09-19,1531.4458,1579.6684,50.2103,-5.5451,55.7554,65.0546,48.0303,59.6023,14.3045,85.02,5.0,96.6667,1230.7385,1531.4458,1832.1532,-7196662.5847,110108878.0
791,1770.0,1781.0,1726.7,1737.75,1681.6173,312602,0.0,1.0,2016-09-16,1524.1083,1574.3097,53.0519,-4.0898,57.1417,73.1461,73.0207,61.2288,14.2392,103.2718,6.6667,98.3333,1222.4117,1524.1083,1825.8049,-6942422.6898,110457042.0
792,1774.97,1792.12,1762.5,1765.8,1708.7614,306494,0.0,1.0,2016-09-15,1516.4833,1567.6761,52.6235,-5.5406,58.1641,71.3707,74.1127,61.483,14.1234,119.2723,8.3333,100.0,1216.9126,1516.4833,1816.0541,-6757049.5775,110769644.0
793,1713.5,1775.0,1713.4301,1769.95,1712.7772,437528,0.0,1.0,2016-09-14,1509.3172,1560.6492,50.8052,-8.7441,59.5493,73.5051,72.3049,59.4343,13.9367,114.8089,10.0,100.0,1214.2861,1509.3172,1804.3482,-6518850.3371,111076138.0
794,1700.0,1724.95,1685.0,1713.97,1658.6055,235320,0.0,1.0,2016-09-12,1503.0922,1555.4678,54.0042,-7.7311,61.7353,77.3486,67.6944,58.963,13.7672,98.3121,11.6667,95.0,1209.8003,1503.0922,1796.3841,-6884605.0781,110638610.0
795,1750.0,1750.0,1722.5,1727.53,1671.7275,153736,0.0,1.0,2016-09-09,1497.2505,1550.5684,58.6763,-4.9918,63.668,74.7769,80.516,61.5685,13.6572,115.4296,13.3333,96.6667,1205.9234,1497.2505,1788.5776,-6990572.7846,110873930.0
796,1733.5,1744.22,1725.0,1736.05,1679.9723,215838,0.0,1.0,2016-09-08,1490.3838,1543.808,58.6952,-6.2208,64.916,60.0641,83.8353,61.0094,13.47,122.2321,15.0,98.3333,1203.827,1490.3838,1776.9406,-6893076.5329,111027666.0
797,1701.0,1751.75,1701.0,1744.47,1688.1202,399164,0.0,1.0,2016-09-07,1484.1255,1537.3778,59.5456,-6.9256,66.4712,42.5527,59.9794,59.8789,13.2868,127.5353,16.6667,100.0,1202.7252,1484.1255,1765.5258,-6925420.0183,111243504.0
798,1687.5,1732.0,1672.1801,1728.55,1672.7145,350724,0.0,1.0,2016-09-06,1478.8922,1531.8313,63.0739,-5.1287,68.2026,39.2062,36.3777,59.398,13.1005,123.4544,18.3333,88.3333,1202.1796,1478.8922,1755.6047,-7210064.7869,110844340.0
799,1700.5,1718.47,1671.0,1677.47,1623.2844,291320,0.0,1.0,2016-09-02,1473.8505,1526.5544,68.0345,-1.4502,69.4848,46.122,31.3011,60.0799,12.9354,118.5779,20.0,90.0,1201.5369,1473.8505,1746.1641,-7520334.7011,110493616.0
800,1733.0,1733.0,1700.1,1704.6801,1649.6156,177454,0.0,1.0,2016-09-01,1468.6767,1520.6579,72.0528,2.2055,69.8473,54.3647,49.9397,61.8246,12.7844,139.3102,21.6667,91.6667,1202.0478,1468.6767,1735.3055,-7308426.2496,110784936.0
801,1721.1,1742.97,1710.0,1730.28,1674.3887,289590,0.0,1.0,2016-08-31,1462.935,1513.4599,72.8245,3.5285,69.296,58.1814,57.1252,61.4212,12.5727,158.0339,23.3333,93.3333,1204.6138,1462.935,1721.2562,-7180379.7005,110962390.0
802,1705.0,1736.0,1705.0,1721.6,1665.989,149210,0.0,1.0,2016-08-30,1457.2917,1506.4212,73.9618,5.548,68.4138,62.9061,56.0294,60.8712,12.3372,165.843,25.0,95.0,1207.1108,1457.2917,1707.4725,-7247046.8291,110672800.0
803,1703.0,1724.5,1695.0,1703.1801,1648.1641,147830,0.0,1.0,2016-08-29,1452.2083,1499.6897,75.9769,8.9501,67.0268,69.5399,61.3896,60.8029,12.106,170.5182,26.6667,96.6667,1210.1023,1452.2083,1694.3143,-7257635.6948,110523590.0
804,1742.35,1742.35,1696.03,1718.85,1663.3278,287814,0.0,1.0,2016-08-26,1446.9078,1492.7979,77.6474,12.8581,64.7893,74.6598,71.2994,62.9269,11.8845,192.9703,28.3333,98.3333,1213.2174,1446.9078,1680.5983,-7191789.2462,110671420.0
805,1723.5,1749.5,1721.5699,1732.15,1676.1982,742678,0.0,1.0,2016-08-25,1440.702,1484.3385,74.6436,13.0688,61.5748,78.45,75.9306,62.3067,11.6572,222.7349,30.0,100.0,1219.2693,1440.702,1662.1347,-7187563.6633,110959234.0
806,1684.5,1742.0,1670.0,1716.47,1661.0247,683696,0.0,1.0,2016-08-24,1434.877,1476.2313,71.6432,13.3356,58.3076,81.6758,76.7495,60.9785,11.3753,225.305,31.6667,100.0,1225.4452,1434.877,1644.3088,-7007547.7455,110216556.0
807,1684.0,1689.0,1670.0,1680.6801,1626.3909,148404,0.0,1.0,2016-08-23,1429.4687,1469.1713,70.7424,15.7688,54.9737,85.6651,82.67,60.9611,11.097,222.1979,33.3333,98.3333,1229.5579,1429.4687,1629.3795,-7206388.7814,109532860.0
808,1675.0,1696.45,1672.12,1684.62,1630.2035,320086,0.0,1.0,2016-08-22,1424.3937,1461.889,68.6147,17.5832,51.0315,86.1801,85.6078,60.6516,10.8762,248.1705,35.0,100.0,1235.4262,1424.3937,1613.3611,-7224822.9639,109681264.0
809,1665.0,1685.0,1658.25,1675.22,1621.1072,243238,0.0,1.0,2016-08-19,1419.4503,1454.6649,65.8172,19.1815,46.6357,86.6596,88.7177,60.3077,10.6474,261.6656,36.6667,100.0,1241.7847,1419.4503,1597.1159,-7233638.093,109361178.0
