,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,time,SMA,EMA,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,RSI,ADX,CCI,Aroon Down,Aroon Up,Real Lower Band,Real Middle Band,Real Upper Band,Chaikin A/D,OBV
371,296.8,300.0,293.0,294.65,294.65,9816561,0.0,1.0,2018-05-29,336.7225,337.6869,-12.2692,-2.2503,-10.0189,31.4785,32.9814,40.1742,14.8131,-195.1605,95.0,1.6667,299.6268,336.7225,373.8182,137664960.4411,4701852522.0
372,293.75,299.9,290.3,296.3,296.3,8516862,0.0,1.0,2018-05-28,337.9425,339.0728,-12.2468,-2.7905,-9.4563,34.4426,26.9482,39.6176,14.7129,-206.0367,96.6667,0.0,301.3678,337.9425,374.5172,142853730.9409,4711669083.0
373,290.4,297.45,286.25,294.15,294.15,19240172,0.0,1.0,2018-05-25,339.2967,340.6092,-11.7295,-2.9708,-8.7587,38.3469,34.506,39.0048,14.6103,-227.8416,98.3333,1.6667,303.3561,339.2967,375.2372,140724522.0947,4703152221.0
374,300.0,307.65,284.1,288.65,288.65,46104103,0.0,1.0,2018-05-24,340.49,342.3112,-10.5575,-2.5416,-8.0159,33.5379,41.8736,40.1532,14.4888,-231.9499,100.0,3.3333,306.4166,340.49,374.5634,132822358.2903,4683912049.0
375,311.1,317.25,305.4,309.45,309.45,17698475,0.0,1.0,2018-05-23,341.4917,343.7455,-9.8855,-2.505,-7.3806,24.0607,38.6612,41.5438,14.3652,-154.1213,96.6667,5.0,308.73,341.4917,374.2533,161111325.6392,4730016152.0
376,296.55,312.5,296.55,307.7,307.7,17199292,0.0,1.0,2018-05-22,342.3567,344.8521,-10.0143,-3.26,-6.7543,16.5287,20.0789,38.8123,14.3399,-185.9463,98.3333,6.6667,310.1139,342.3567,374.5994,166712061.2249,4712317677.0
377,304.75,307.2,294.7,295.9,295.9,11549490,0.0,1.0,2018-05-21,343.6225,346.4895,-8.5515,-2.6121,-5.9393,15.9531,13.442,39.8441,14.2811,-224.9037,100.0,8.3333,312.7376,343.6225,374.5074,159864660.5224,4695118385.0
378,314.75,315.0,303.5,304.6,304.6,11688577,0.0,1.0,2018-05-18,344.7158,347.9044,-7.3949,-2.1086,-5.2863,14.2526,16.0652,41.1561,14.1835,-189.1067,100.0,10.0,314.7829,344.7158,374.6488,169196681.7049,4706667875.0
379,313.1,319.5,309.3,314.9,314.9,10214660,0.0,1.0,2018-05-17,345.6983,349.0283,-6.8294,-2.0702,-4.7591,10.8644,18.3521,40.84,14.1274,-158.3477,96.6667,0.0,315.8946,345.6983,375.5021,178649170.9081,4718356452.0
380,309.95,315.75,306.7,310.25,310.25,12051269,0.0,1.0,2018-05-16,346.78,350.2462,-5.8402,-1.5986,-4.2416,8.1038,8.3406,40.2374,14.0998,-181.4338,98.3333,0.0,317.0765,346.78,376.4835,177647734.8314,4708141792.0
381,324.0,324.05,305.7,310.1,310.1,15323964,0.0,1.0,2018-05-15,347.9442,351.6121,-4.1719,-0.33,-3.8419,16.2629,5.9005,42.1192,14.0451,-173.6525,100.0,0.0,318.6331,347.9442,377.2552,180244436.5248,4696090523.0
382,333.0,333.0,323.0,323.6,323.6,8312976,0.0,1.0,2018-05-14,348.7592,352.5482,-3.4125,0.3469,-3.7594,26.2017,10.0702,43.3976,13.9894,-109.6959,100.0,1.6667,319.4372,348.7592,378.0811,188219578.9617,4711414487.0
383,334.0,334.0,330.0,330.8,330.8,7365579,0.0,1.0,2018-05-11,349.4325,353.2108,-3.3099,0.5362,-3.8461,35.147,32.8182,43.542,14.023,-86.6103,48.3333,3.3333,319.7359,349.4325,379.1291,195534987.8661,4719727463.0
384,343.75,343.75,332.75,333.6,333.6,11158000,0.0,1.0,2018-05-10,350.0308,353.862,-3.2327,0.7475,-3.9802,31.2447,35.7168,44.9768,14.0963,-63.1111,50.0,5.0,320.156,350.0308,379.9056,199954379.4596,4727093042.0
385,331.0,347.25,331.0,341.95,341.95,19019847,0.0,1.0,2018-05-09,350.6333,354.2048,-4.0798,0.0873,-4.1671,28.1435,36.9061,42.5422,14.1866,-48.227,51.6667,0.0,319.8454,350.6333,381.4213,209387949.1054,4738251042.0
386,336.3,336.6,330.25,332.15,332.15,8114997,0.0,1.0,2018-05-08,351.4567,354.9914,-3.8035,0.3854,-4.1889,26.0364,21.1111,43.3258,14.2783,-84.3999,53.3333,1.6667,320.1747,351.4567,382.7386,202774866.5192,4719231195.0
387,337.85,337.85,333.7,335.15,335.15,3888627,0.0,1.0,2018-05-07,351.9017,355.625,-3.9351,0.3501,-4.2852,36.1539,26.4133,43.5565,14.2981,-74.6131,55.0,0.0,320.7354,351.9017,383.0679,206033664.766,4727346192.0
388,333.75,337.3,329.5,334.4,334.4,6660062,0.0,1.0,2018-05-04,352.6208,356.2275,-4.2038,0.169,-4.3727,50.2264,30.5848,42.7637,14.3371,-85.3949,56.6667,1.6667,320.8002,352.6208,384.4415,207204967.7627,4723457565.0
389,335.5,335.9,329.15,333.5,333.5,6870513,0.0,1.0,2018-05-03,353.5917,356.9895,-4.068,0.347,-4.415,61.2924,51.4637,43.0173,14.373,-92.0615,58.3333,0.0,320.6004,353.5917,386.5829,205497256.9304,4716797503.0
390,349.2,351.65,335.0,336.05,336.05,16022148,0.0,1.0,2018-05-02,354.665,357.718,-4.0137,0.488,-4.5017,56.4559,68.6307,45.0751,14.3997,-58.3252,60.0,1.6667,319.9525,354.665,389.3775,203512429.8494,4723668016.0
391,338.5,342.75,337.25,340.4,340.4,5937740,0.0,1.0,2018-04-30,355.4367,358.0067,-5.281,-0.6573,-4.6237,37.7602,63.7828,42.9803,14.4586,-63.8052,61.6667,3.3333,319.2186,355.4367,391.6548,217513788.7568,4739690164.0
392,333.0,337.65,331.05,336.9,336.9,8804236,0.0,1.0,2018-04-27,356.4617,358.6679,-5.7323,-1.2728,-4.4594,19.415,36.9541,41.8594,14.4563,-86.5735,63.3333,0.0,318.7679,356.4617,394.1554,216650130.4391,4733752424.0
393,329.9,335.95,326.0,330.25,330.25,16647689,0.0,1.0,2018-04-26,357.62,359.538,-5.6648,-1.5236,-4.1412,11.3191,12.5438,41.219,14.4172,-106.9316,65.0,0.0,318.6321,357.62,396.6079,209846855.3473,4724948188.0
394,330.8,334.0,327.75,328.6,328.6,6306039,0.0,1.0,2018-04-25,358.8458,360.5427,-5.1807,-1.4204,-3.7603,11.2078,8.7471,41.3491,14.365,-111.7473,66.6667,0.0,318.8103,358.8458,398.8814,212272917.6297,4708300499.0
395,334.8,335.0,330.6,331.55,331.55,9210931,0.0,1.0,2018-04-24,360.2658,361.5509,-4.5791,-1.1739,-3.4052,11.6587,12.6663,41.9271,14.2978,-105.3213,68.3333,0.0,318.3121,360.2658,402.2196,216863701.9141,4714606538.0
396,335.95,339.5,333.0,334.05,334.05,8056732,0.0,1.0,2018-04-23,361.7325,362.4578,-4.1519,-1.0401,-3.1117,10.2328,12.2098,42.0934,14.2437,-95.3329,70.0,0.0,317.3593,361.7325,406.1057,222097255.3753,4723817469.0
397,335.95,343.25,334.6,336.0,336.0,11908652,0.0,1.0,2018-04-20,363.1175,363.3563,-3.6633,-0.8116,-2.8517,8.9388,10.1,42.0934,14.2008,-88.0547,71.6667,1.6667,316.9005,363.1175,409.3345,227551072.9386,4731874201.0
398,336.5,337.0,332.5,334.25,334.25,7087115,0.0,1.0,2018-04-19,364.4383,364.2854,-2.9864,-0.3375,-2.6488,11.6004,8.3885,42.1708,14.1652,-101.5726,73.3333,0.0,316.8919,364.4383,411.9848,235604915.0166,4719965549.0
399,338.2,339.75,333.4,334.8,334.8,6699271,0.0,1.0,2018-04-18,365.8967,365.2272,-2.1349,0.4295,-2.5644,18.3368,8.3281,42.4077,14.0849,-98.7345,75.0,1.6667,316.5345,365.8967,415.2589,237179829.4611,4727052664.0
400,342.3,344.2,332.6,336.45,336.45,14241074,0.0,1.0,2018-04-17,367.2942,366.1434,-1.1903,1.4815,-2.6718,27.1264,18.0846,42.9804,14.0077,-94.9687,76.6667,0.0,316.4229,367.2942,418.1655,240925106.6524,4733751935.0
401,350.8,352.8,337.55,339.15,339.15,19157051,0.0,1.0,2018-04-16,368.8058,366.9517,-0.3847,2.6575,-3.0422,31.6229,28.5977,44.1972,13.9292,-79.5043,78.3333,0.0,315.6559,368.8058,421.9558,245713044.103,4747993009.0
402,357.9,361.0,354.4,357.05,357.05,5935628,0.0,1.0,2018-04-13,370.26,367.4992,-0.2163,3.4903,-3.7066,34.4416,34.6968,45.2493,13.873,-36.9252,80.0,0.0,314.4523,370.26,426.0677,260850239.8187,4767150060.0
403,358.0,364.4,357.0,358.4,358.4,13145938,0.0,1.0,2018-04-12,371.5783,367.8246,-0.7211,3.8581,-4.5792,41.3313,31.5742,45.2643,13.9011,-31.8031,81.6667,1.6667,313.3176,371.5783,429.839,262019393.7924,4773085688.0
404,355.0,357.15,350.5,355.8,355.8,5622957,0.0,1.0,2018-04-11,372.8367,368.1576,-1.3651,4.1785,-5.5437,55.0012,37.0538,44.7265,13.9437,-49.1628,83.3333,3.3333,312.5764,372.8367,433.0969,270191210.3744,4759939750.0
405,360.5,362.35,351.5,353.25,353.25,8201215,0.0,1.0,2018-04-10,374.22,368.6036,-1.8619,4.7264,-6.5883,68.9418,55.366,45.533,13.9374,-47.4533,85.0,0.0,311.886,374.22,436.554,266851270.6787,4754316793.0
406,361.9,368.6,357.0,358.3,358.3,9555113,0.0,1.0,2018-04-09,375.4492,368.8783,-3.0288,4.7411,-7.7699,78.3202,72.5837,45.7394,13.9362,-34.5201,86.6667,1.6667,311.362,375.4492,439.5364,272406933.9158,4762518008.0
407,362.0,368.35,356.45,364.1,364.1,13297051,0.0,1.0,2018-04-06,376.6175,369.1149,-4.6167,4.3385,-8.9552,83.2401,78.8756,45.754,13.9636,-32.0833,88.3333,3.3333,311.0228,376.6175,442.2122,279820404.5342,4772073121.0
408,362.6,372.35,359.8,362.2,362.2,28886070,0.0,1.0,2018-04-05,377.7717,369.3561,-6.5865,3.4534,-10.0398,79.0656,83.5011,45.8402,13.9899,-29.3845,90.0,5.0,310.8233,377.7717,444.72,276021251.8945,4758776070.0
409,346.8,363.7,346.25,355.6,355.6,27157199,0.0,1.0,2018-04-04,378.895,369.5851,-9.0659,1.8373,-10.9032,67.2485,87.3435,43.0639,14.034,-53.1979,91.6667,6.6667,310.7515,378.895,447.0385,293859168.6144,4729890000.0
410,338.4,344.5,337.15,343.1,343.1,6989584,0.0,1.0,2018-04-03,380.455,370.3575,-10.49,0.8725,-11.3625,49.1336,66.3523,41.4962,14.0209,-85.3219,93.3333,8.3333,311.0481,380.455,449.8619,291913811.8576,4702732801.0
411,335.0,340.8,332.7,339.15,339.15,9874486,0.0,1.0,2018-04-02,381.9625,371.4408,-11.2997,0.2809,-11.5806,37.3372,48.0497,40.8479,13.8677,-95.9732,95.0,10.0,312.346,381.9625,451.579,287586912.9391,4695743217.0
412,331.5,333.65,325.2,326.85,326.85,10975624,0.0,1.0,2018-03-28,383.5617,372.676,-11.8228,-0.1719,-11.6508,30.6503,32.9987,40.1769,13.6831,-117.9374,96.6667,11.6667,313.9256,383.5617,453.1978,281735362.9708,4685868731.0
413,333.95,335.8,330.1,331.15,331.15,6822448,0.0,1.0,2018-03-27,385.0033,374.0718,-11.962,-0.3541,-11.6078,24.6772,30.9633,40.4931,13.4384,-113.012,98.3333,13.3333,316.1612,385.0033,453.8455,288424655.06,4696844355.0
414,328.8,333.9,324.3,332.35,332.35,8907023,0.0,1.0,2018-03-26,386.4958,375.4319,-12.2152,-0.6959,-11.5193,20.9711,27.9889,39.509,13.2121,-121.422,100.0,15.0,318.2656,386.4958,454.7261,292733590.375,4703666803.0
415,330.0,334.8,329.6,330.85,330.85,8578297,0.0,1.0,2018-03-23,388.0742,377.0126,-11.8363,-0.4909,-11.3453,16.3617,15.0795,39.6593,12.9667,-122.1472,100.0,16.6667,320.8821,388.0742,455.2662,286702769.4869,4694759780.0
416,338.5,340.25,334.8,338.2,338.2,9255091,0.0,1.0,2018-03-22,389.6075,378.6063,-11.3027,-0.0801,-11.2226,16.1257,19.845,40.7385,12.7414,-113.1429,98.3333,18.3333,323.598,389.6075,455.617,291156870.9608,4703338077.0
417,339.9,342.25,332.25,333.85,333.85,6812442,0.0,1.0,2018-03-21,391.0,379.9658,-11.3227,-0.1201,-11.2026,19.499,14.1608,40.9188,12.5368,-120.8482,100.0,20.0,325.8422,391.0,456.1578,288864269.3971,4694082986.0
418,335.5,340.4,333.55,338.8,338.8,5080453,0.0,1.0,2018-03-20,392.4017,381.324,-11.3261,-0.1535,-11.1726,32.8882,14.3713,40.0994,12.3287,-122.2385,98.3333,21.6667,328.0884,392.4017,456.715,293496721.7822,4700895428.0
419,341.2,342.1,332.55,335.7,335.7,9391347,0.0,1.0,2018-03-19,393.8425,382.8774,-10.7176,0.4166,-11.1342,54.3188,29.9649,40.8206,12.1028,-128.9121,100.0,23.3333,330.8326,393.8425,456.8524,290789625.91,4695814975.0
420,352.05,352.6,338.4,339.75,339.75,14205582,0.0,1.0,2018-03-16,394.945,384.2901,-10.3655,0.8729,-11.2384,70.4387,54.3283,42.2429,11.873,-118.7749,100.0,25.0,333.3593,394.945,456.5307,293985598.5259,4705206322.0
421,354.05,358.4,351.1,353.1,353.1,4331145,0.0,1.0,2018-03-15,395.7275,385.383,-10.87,0.5865,-11.4566,69.4869,78.6631,42.5113,11.666,-98.9231,93.3333,26.6667,335.157,395.7275,456.298,305490109.4376,4719411904.0
422,351.0,354.9,349.6,354.05,354.05,3820313,0.0,1.0,2018-03-14,396.6017,386.4452,-11.5595,0.0437,-11.6032,52.8542,78.3248,41.9582,11.5163,-106.5102,95.0,28.3333,336.9555,396.6017,456.2478,307448020.3994,4723743049.0
423,352.6,356.45,350.0,353.15,353.15,6184241,0.0,1.0,2018-03-13,397.485,387.6467,-11.9609,-0.3467,-11.6141,30.0925,51.4729,42.1675,11.3375,-110.5501,96.6667,30.0,339.008,397.485,455.962,304853102.2387,4719922736.0
424,345.0,353.8,340.35,352.6,352.6,8238960,0.0,1.0,2018-03-12,398.3917,388.8347,-12.4621,-0.9346,-11.5275,16.2843,28.7651,40.7878,11.1576,-126.9833,98.3333,31.6667,341.0506,398.3917,455.7327,304996944.5404,4713738495.0
425,345.55,348.7,340.15,341.5,341.5,5519224,0.0,1.0,2018-03-09,399.5008,390.3206,-12.1467,-0.8529,-11.2938,9.5706,10.0395,40.8572,10.9548,-148.1113,100.0,33.3333,343.7822,399.5008,455.2195,298228113.4519,4705499535.0
426,350.8,351.9,341.05,345.15,345.15,7674221,0.0,1.0,2018-03-08,400.6083,391.8383,-11.6235,-0.543,-11.0806,15.0388,10.0483,41.5199,10.71,-149.4083,100.0,35.0,346.608,400.6083,454.6086,302004420.5328,4711018759.0
427,345.0,355.3,343.25,347.8,347.8,15599393,0.0,1.0,2018-03-07,401.5283,393.2294,-11.3212,-0.3764,-10.9448,27.1901,8.6241,40.471,10.4651,-150.4126,100.0,36.6667,349.0956,401.5283,453.9611,303878764.1603,4718692980.0
428,355.15,357.95,345.0,346.5,346.5,8876632,0.0,1.0,2018-03-06,402.4117,394.8643,-10.1802,0.6706,-10.8507,47.7536,26.444,41.7599,10.226,-156.6169,100.0,38.3333,352.0741,402.4117,452.7492,307697722.0334,4703093587.0
429,368.75,368.75,350.1,352.05,352.05,14665325,0.0,1.0,2018-03-05,403.1625,396.2106,-9.6091,1.4092,-11.0184,65.0117,46.5022,43.5891,9.9906,-143.0125,100.0,40.0,354.3462,403.1625,451.9788,314517993.3134,4711970219.0
430,369.75,376.3,369.05,370.75,370.75,6991806,0.0,1.0,2018-03-01,403.7592,397.1414,-10.1252,1.2455,-11.3707,70.1144,70.3147,43.7276,9.7743,-101.8915,73.3333,41.6667,355.7718,403.7592,451.7465,326116602.0695,4726635544.0
431,370.0,373.65,367.15,369.9,369.9,8009429,0.0,1.0,2018-02-28,404.36,398.07,-10.7385,0.9435,-11.682,59.0319,78.2182,43.7618,9.646,-112.4002,75.0,43.3333,357.1952,404.36,451.5248,329829469.007,4719643738.0
432,375.0,376.6,370.35,372.55,372.55,6156672,0.0,1.0,2018-02-27,404.9917,399.0215,-11.3905,0.5274,-11.9179,36.1557,61.8103,44.445,9.4962,-107.3152,76.6667,45.0,358.677,404.9917,451.3063,331061688.8531,4727653167.0
433,362.0,373.5,362.0,372.05,372.05,10576794,0.0,1.0,2018-02-26,405.5817,399.8358,-12.5661,-0.5164,-12.0498,20.7084,37.0671,42.1353,9.36,-126.2672,78.3333,46.6667,359.9129,405.5817,451.2504,332884099.2276,4721496495.0
434,360.1,364.6,358.75,360.2,360.2,6751064,0.0,1.0,2018-02-23,406.48,401.1183,-12.5602,-0.6395,-11.9207,16.3917,9.5897,41.7875,9.1991,-161.3137,80.0,48.3333,362.1756,406.48,450.7844,324974518.8313,4710919701.0
435,363.0,363.0,357.5,358.5,358.5,10870704,0.0,1.0,2018-02-22,407.475,402.5088,-12.1766,-0.4158,-11.7608,22.6701,15.4683,42.1679,8.9694,-175.9048,81.6667,50.0,364.7276,407.475,450.2224,328378877.268,4704168637.0
436,372.5,372.5,362.85,364.45,364.45,8640166,0.0,1.0,2018-02-21,408.475,403.8481,-11.805,-0.1482,-11.6569,29.3459,24.1172,43.4419,8.7236,-159.2231,83.3333,51.6667,367.1526,408.475,449.7974,335296597.9953,4715039341.0
437,370.35,370.9,366.5,369.3,369.3,3972114,0.0,1.0,2018-02-20,409.3833,404.9107,-12.1264,-0.5065,-11.6198,35.3997,28.4249,43.0591,8.499,-158.2477,85.0,53.3333,368.876,409.3833,449.8906,341071618.7028,4723679507.0
438,373.7,374.7,362.8,368.75,368.75,5658765,0.0,1.0,2018-02-19,410.3542,406.0823,-12.1412,-0.648,-11.4932,43.5191,35.4956,43.5103,8.2883,-167.1622,86.6667,55.0,370.8558,410.3542,449.8525,339988329.6569,4719707393.0
439,378.0,379.4,367.6,370.75,370.75,8545282,0.0,1.0,2018-02-16,411.2167,407.18,-12.3247,-0.9935,-11.3312,46.5007,42.2787,44.0936,8.0739,-160.0423,88.3333,56.6667,372.71,411.2167,449.7234,339988329.6569,4725366158.0
440,379.8,382.2,373.1,375.8,375.8,10225880,0.0,1.0,2018-02-15,411.9908,408.1691,-12.8174,-1.7345,-11.0828,46.4829,52.7829,44.3382,7.8789,-149.5334,90.0,58.3333,374.328,411.9908,449.6536,343971304.1311,4733911440.0
441,372.9,382.3,370.6,376.85,376.85,9623436,0.0,1.0,2018-02-14,412.6775,409.1308,-13.443,-2.7939,-10.6492,42.0849,44.4404,43.1492,7.7076,-159.5957,91.6667,60.0,375.8953,412.6775,449.4597,348129123.9707,4744137320.0
442,373.4,376.2,370.2,371.8,371.8,6002369,0.0,1.0,2018-02-12,413.4533,410.3589,-13.3436,-3.3929,-9.9507,41.6394,42.2254,43.215,7.5334,-186.965,93.3333,61.6667,378.1249,413.4533,448.7817,347471095.4351,4734513884.0
443,369.9,373.2,368.0,368.75,368.75,8816777,0.0,1.0,2018-02-09,414.0858,411.6118,-13.0734,-3.9709,-9.1025,44.3956,39.5889,42.6128,7.3129,-214.2871,95.0,63.3333,380.3243,414.0858,447.8473,350272248.9874,4728511515.0
444,379.9,380.0,372.2,374.85,374.85,12452396,0.0,1.0,2018-02-08,414.8258,413.0257,-12.1821,-4.0724,-8.1098,44.1337,43.104,43.9214,7.0671,-201.2314,96.6667,65.0,383.0848,414.8258,446.5668,356545730.7988,4737328292.0
445,380.4,385.4,375.2,377.8,377.8,12706795,0.0,1.0,2018-02-07,415.47,414.1487,-11.8855,-4.7938,-7.0917,40.2629,50.4939,43.9878,6.8367,-196.3554,98.3333,66.6667,385.049,415.47,445.891,360536889.5032,4749780688.0
446,363.0,379.85,356.5,375.45,375.45,25294860,0.0,1.0,2018-02-06,416.18,415.2927,-11.3849,-5.4916,-5.8932,28.9054,38.8031,40.9312,6.6165,-262.0256,100.0,68.3333,387.1076,416.18,445.2524,366765758.9467,4737073893.0
447,381.0,398.0,380.0,395.8,395.8,9876017,0.0,1.0,2018-02-05,417.4458,417.0653,-8.8087,-4.2884,-4.5203,20.678,31.4915,43.3369,6.353,-157.609,100.0,0.0,391.2768,417.4458,443.6149,351003850.0072,4762368753.0
448,392.0,397.4,381.3,383.75,383.75,10070356,0.0,1.0,2018-02-02,418.4642,418.2879,-7.2251,-3.7769,-3.4482,13.3996,16.4215,44.9236,6.2014,-189.1265,100.0,0.0,393.3118,418.4642,443.6165,343541983.6641,4752492736.0
449,399.9,403.8,390.55,393.65,393.65,7259426,0.0,1.0,2018-02-01,419.3975,419.179,-6.2188,-3.7148,-2.504,9.7596,14.1209,46.1159,6.0541,-144.7206,48.3333,0.0,394.087,419.3975,444.708,350547434.8381,4762563092.0
450,395.5,400.95,395.25,399.5,399.5,5111454,0.0,1.0,2018-01-31,420.3692,419.8325,-5.6483,-4.073,-1.5753,6.9582,9.6563,45.3211,5.9547,-132.9914,50.0,0.0,393.6881,420.3692,447.0502,354409990.7767,4769822518.0
451,400.0,402.3,395.0,395.85,395.85,6963005,0.0,1.0,2018-01-30,421.2067,420.6573,-4.39,-3.833,-0.557,9.942,5.5015,46.0035,5.88,-142.0481,51.6667,1.6667,394.5461,421.2067,447.8673,351899117.1395,4764711064.0
452,402.5,405.9,398.1,399.25,399.25,5789602,0.0,1.0,2018-01-29,421.7733,421.3576,-3.1783,-3.5795,0.4012,18.5662,5.7169,46.3851,5.8041,-126.2452,53.3333,3.3333,395.4972,421.7733,448.0494,357240586.3156,4771674069.0
453,403.45,407.65,398.0,400.3,400.3,16312167,0.0,1.0,2018-01-25,422.3267,421.9968,-1.84,-3.1361,1.2961,29.6564,18.6075,46.5293,5.7443,-125.5521,55.0,5.0,396.3002,422.3267,448.3531,361323004.2629,4777463671.0
454,416.0,416.25,402.65,403.6,403.6,10789570,0.0,1.0,2018-01-24,422.785,422.6255,-0.2019,-2.282,2.0801,34.7634,31.3741,48.4876,5.6835,-95.2338,56.6667,6.6667,397.1386,422.785,448.4314,369859458.9974,4793775838.0
455,422.8,422.8,414.75,418.0,418.0,6185011,0.0,1.0,2018-01-23,423.1658,422.8501,0.6142,-2.0365,2.6506,34.9457,38.9876,49.5998,5.6476,-27.6686,58.3333,8.3333,397.2565,423.1658,449.0752,379141644.225,4804565408.0
456,419.05,424.4,418.45,421.9,421.9,4643782,0.0,1.0,2018-01-22,423.2567,422.8518,0.9544,-2.2053,3.1598,30.8557,33.9286,48.965,5.6816,-9.5475,60.0,10.0,397.3149,423.2567,449.1984,380332539.5195,4810750419.0
457,415.2,421.95,415.05,418.05,418.05,3894062,0.0,1.0,2018-01-19,423.3067,422.9807,1.7566,-1.9545,3.7111,26.4755,31.9209,48.3076,5.7386,-30.7611,61.6667,11.6667,397.386,423.3067,449.2273,379591107.14,4806106637.0
458,424.0,428.3,414.45,418.95,418.95,9579830,0.0,1.0,2018-01-18,423.415,423.2444,3.147,-1.0527,4.1997,23.4927,26.7175,49.7478,5.781,-16.8635,63.3333,13.3333,397.5765,423.415,449.2535,380099040.0483,4810000699.0
459,422.05,424.5,410.1,422.95,422.95,10204447,0.0,1.0,2018-01-17,423.365,423.2188,3.9798,-0.4831,4.4629,25.044,20.7882,49.4192,5.824,-25.6451,65.0,15.0,397.5197,423.365,449.2103,383453698.9722,4819580529.0
460,433.0,435.2,419.5,421.9,421.9,5623745,0.0,1.0,2018-01-16,423.3767,423.2585,5.1835,0.5998,4.5837,32.1377,22.9723,51.2702,5.8438,14.789,66.6667,16.6667,397.5331,423.3767,449.2203,375446026.5537,4809376082.0
461,438.05,440.05,431.05,432.35,432.35,4042775,0.0,1.0,2018-01-15,423.3117,422.9282,5.5295,1.0958,4.4337,40.6075,31.3715,52.1562,5.9197,71.7409,68.3333,18.3333,397.5457,423.3117,449.0776,379350415.6376,4814999827.0
462,437.0,441.45,432.1,437.1,437.1,7408870,0.0,1.0,2018-01-12,423.2275,422.4156,5.3765,1.2167,4.1598,48.8781,42.0692,51.9866,5.9702,88.5297,70.0,20.0,397.6222,423.2275,448.8328,382225261.6887,4819042602.0
463,433.5,437.6,432.9,434.75,434.75,4564895,0.0,1.0,2018-01-11,423.1483,421.9213,5.2099,1.3543,3.8556,54.355,48.3818,51.422,6.0148,77.9906,71.6667,21.6667,397.6849,423.1483,448.6118,381710211.6399,4811633732.0
464,438.0,439.3,431.3,433.3,433.3,4702579,0.0,1.0,2018-01-10,423.1858,421.5288,5.2779,1.7609,3.517,56.206,56.1833,52.198,6.0835,75.6007,73.3333,23.3333,397.655,423.1858,448.7167,382681463.4154,4807068837.0
465,434.25,443.5,433.0,437.55,437.55,12629045,0.0,1.0,2018-01-09,422.9908,420.9704,4.8297,1.753,3.0768,56.6716,58.4998,51.5995,6.1534,97.7903,75.0,25.0,397.7383,422.9908,448.2434,385032752.9154,4811771416.0
466,432.0,436.2,431.65,433.55,433.55,4635214,0.0,1.0,2018-01-08,422.77,420.5202,4.5693,1.9307,2.6385,61.2848,53.9347,51.2393,6.2139,73.3653,76.6667,26.6667,397.684,422.77,447.856,386716654.4485,4799142371.0
467,431.25,436.35,429.8,431.6,431.6,7021611,0.0,1.0,2018-01-05,422.495,420.1311,4.3995,2.2436,2.1558,66.1573,57.5802,51.1201,6.319,67.6337,78.3333,28.3333,397.458,422.495,447.532,387480728.2514,4794507157.0
468,430.0,433.3,425.75,429.95,429.95,8395377,0.0,1.0,2018-01-04,422.3892,419.7542,4.1951,2.6001,1.5949,72.0767,72.3395,50.9234,6.4259,50.2231,80.0,30.0,397.4476,422.3892,447.3307,390643105.219,4787485546.0
469,440.4,441.4,431.95,433.9,433.9,9794953,0.0,1.0,2018-01-03,422.3158,419.4069,4.0005,3.0555,0.9449,64.9786,68.5522,52.6567,6.5162,92.507,81.6667,31.6667,397.4385,422.3158,447.1932,389697888.7917,4795880923.0
470,428.85,440.85,422.0,439.3,439.3,15331261,0.0,1.0,2018-01-02,422.0425,418.6952,2.635,2.4539,0.181,58.4054,75.3384,50.829,6.608,83.128,83.3333,33.3333,397.6095,422.0425,446.4755,395450509.8506,4805675876.0
471,430.95,436.4,422.25,424.45,424.45,6807536,0.0,1.0,2018-01-01,421.9283,418.351,2.0298,2.4622,-0.4325,48.6553,51.0454,51.1822,6.7046,41.528,85.0,35.0,397.5597,421.9283,446.297,382640598.7656,4790344615.0
472,418.0,433.45,417.15,431.85,431.85,8640908,0.0,1.0,2017-12-29,421.7958,417.9239,1.014,2.062,-1.048,54.132,48.8324,49.0342,6.8073,40.8594,86.6667,36.6667,397.5387,421.7958,446.053,387331291.3393,4797152151.0
473,423.5,423.7,416.0,418.6,418.6,5018893,0.0,1.0,2017-12-28,421.7883,417.9214,1.0212,2.5848,-1.5635,65.5843,46.0881,49.9521,6.894,-15.3948,88.3333,38.3333,397.5262,421.7883,446.0505,380386762.4041,4788511243.0
474,423.5,428.45,420.3,422.45,422.45,3673355,0.0,1.0,2017-12-27,421.8633,417.7322,0.4557,2.6654,-2.2097,78.3967,67.4754,49.9521,6.9222,15.2391,90.0,40.0,397.5527,421.8633,446.174,382016270.5789,4793530136.0
475,422.0,425.15,421.15,424.2,424.2,3700655,0.0,1.0,2017-12-26,421.495,417.5367,-0.2728,2.6032,-2.876,85.1929,83.1894,49.7038,6.9755,15.727,91.6667,41.6667,396.6313,421.495,446.3587,383751520.5106,4797203491.0
476,422.05,426.4,420.9,422.0,422.0,5345261,0.0,1.0,2017-12-22,421.2442,417.3854,-1.0459,2.4809,-3.5269,84.6459,84.5254,49.7119,7.0092,14.9613,93.3333,43.3333,396.1038,421.2442,446.3845,381808643.3297,4793502836.0
